STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-09,98.69905
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-10,98.72723
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-11,98.798
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-12,98.89534
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-01,99.01189
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-02,99.14857
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-03,99.29544
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-04,99.42978
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-05,99.52664
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2014-12,99.65756
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-01,99.72565
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-02,99.81242
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-03,99.90225
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-04,99.97645
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-05,100.0194
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-06,100.0278
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-07,100.0035
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-08,99.95121
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-09,99.88065
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-10,99.80634
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-11,99.73409
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2015-12,99.66537
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-01,99.60513
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-02,99.55997
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-03,99.54092
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-04,99.54029
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-05,99.5528
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-06,99.57344
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-07,99.60627
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-08,99.65644
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-09,99.73557
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-10,99.8343
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-11,99.94296
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2016-12,100.0742
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-01,100.2196
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-02,100.3745
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-03,100.531
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-04,100.6793
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-05,100.8079
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-06,100.9249
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-07,101.029
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-08,101.1187
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-09,101.1946
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-10,101.2533
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-11,101.2881
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2017-12,101.2946
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,DEU,M,LI,IX,_Z,NOR,IX,_Z,H,2018-01,101.2657
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2018-03,100.2111
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2018-04,100.1271
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2018-05,100.0303
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2018-06,99.87114
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2013-06,100.7069
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2013-07,100.8814
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2013-08,101.0328
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2013-09,101.1513
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2013-10,101.2341
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2013-11,101.3015
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2013-12,101.3661
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-01,101.4293
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-02,101.485
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-03,101.5308
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-04,101.5485
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-05,101.528
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-06,101.4687
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-07,101.382
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-08,101.2825
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-09,101.1763
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-10,101.0764
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-11,100.9875
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2014-12,100.9216
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-01,100.8845
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2021-05,101.8041
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2021-06,102.1222
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2021-07,102.2427
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2021-08,102.1787
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-02,100.876
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-03,100.8796
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-04,100.8751
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-05,100.8511
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-06,100.8064
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-07,100.7305
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-08,100.6305
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-09,100.5164
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-10,100.403
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-11,100.2947
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2015-12,100.1948
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-01,100.0974
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-02,100.0174
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-03,99.96352
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-04,99.93043
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-05,99.92135
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-06,99.94166
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-07,100.0013
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-08,100.1159
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-09,100.2632
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-10,100.4013
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-11,100.5195
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2016-12,100.6173
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-01,100.6876
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-02,100.7373
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-03,100.7639
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-04,100.761
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-05,100.7615
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-06,100.7534
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-07,100.7309
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-08,100.6913
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-09,100.6371
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-10,100.5559
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-11,100.4596
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2017-12,100.3658
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-01,100.2796
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-02,100.2045
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-03,100.1414
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-04,100.0855
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-05,100.0211
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-06,99.91513
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-07,99.75804
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-08,99.5527
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-09,99.3125
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-10,99.07727
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-11,98.86645
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2018-12,98.70006
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,NOR,IX,_Z,H,2019-01,98.59496
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2025-11,101.0261
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2025-12,101.0368
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2026-01,101.0691
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-01,102.7402
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-02,102.9491
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-03,103.1185
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-04,103.2326
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-05,103.2714
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-06,103.2163
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-07,103.0754
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-08,102.8881
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-09,102.6873
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-10,102.4578
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-11,102.1753
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2007-12,101.8456
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-01,101.4565
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-02,100.996
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-03,100.451
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-04,99.78996
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-05,99.00558
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-06,98.12177
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-07,97.20181
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-08,96.32402
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-09,95.52155
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-10,94.83604
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-11,94.33331
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2008-12,94.05254
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-01,93.98759
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-02,94.17353
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-03,94.61794
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-04,95.30777
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-05,96.17893
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-06,97.17172
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-07,98.21712
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-08,99.22533
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-09,100.1208
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,GBR,M,LI,IX,_Z,AA,IX,_Z,H,2009-10,100.8354
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,JPN,M,LI,IX,_Z,TR,GY,_Z,H,2008-09,-1.571657
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,JPN,M,LI,IX,_Z,TR,GY,_Z,H,2008-10,-2.202751
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,JPN,M,LI,IX,_Z,TR,GY,_Z,H,2008-11,-2.926847
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,JPN,M,LI,IX,_Z,TR,GY,_Z,H,2008-12,-3.640827
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,JPN,M,LI,IX,_Z,TR,GY,_Z,H,2009-01,-4.235363
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,JPN,M,LI,IX,_Z,TR,GY,_Z,H,2009-02,-4.623135
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,AA,IX,_Z,H,2016-11,101.145
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-01,74.88431
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-02,75.19328
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-03,75.54875
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-04,75.95309
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-05,76.38539
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-06,76.81182
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-07,77.188
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-08,77.47202
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-09,77.65046
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-10,77.71269
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,KOR,M,LI,IX,_Z,TR,IX,_Z,H,2007-11,77.67397
